Lat,Lon
45.840034,-71.03702
45.8519,-71.08771
45.863728,-71.13843
45.875546,-71.18918
45.887337,-71.23996
45.899105,-71.29074
45.910847,-71.34155
45.922577,-71.392395
45.93428,-71.44324
45.945953,-71.49414
45.95761,-71.545044
45.96925,-71.59595
45.98086,-71.64688
45.992455,-71.697845
46.00402,-71.74884
46.015564,-71.799835
46.027092,-71.85086
46.038593,-71.90192
46.050064,-71.95297
46.061516,-72.00406
46.07295,-72.055176
46.084354,-72.10629
46.095745,-72.15747
46.107113,-72.20862
46.118446,-72.25983
46.129765,-72.311035
46.14106,-72.362274
46.152332,-72.41351
46.163586,-72.46478
46.174812,-72.51611
46.186024,-72.56741
46.197197,-72.618774
46.20836,-72.670105
46.21949,-72.7215
46.230606,-72.77289
46.241695,-72.82431
46.25276,-72.87576
46.26381,-72.927246
46.274826,-72.9787
46.285828,-73.03021
46.296803,-73.081726
46.30776,-73.1333
46.318684,-73.184845
46.329597,-73.23645
46.340485,-73.288025
46.351337,-73.33966
46.362183,-73.3913
46.372993,-73.44299
46.383785,-73.49466
46.394554,-73.54639
46.4053,-73.59808
46.416016,-73.64984
46.426716,-73.7016
46.437393,-73.75342
46.448044,-73.80521
46.458683,-73.857056
46.469288,-73.908875
46.479866,-73.960754
46.490433,-74.012634
46.50097,-74.064545
46.511486,-74.116455
46.521976,-74.16843
46.532444,-74.2204
46.542885,-74.27237
46.553307,-74.32437
46.563705,-74.3764
46.57408,-74.42847
46.584427,-74.48053
46.594753,-74.53259
46.60506,-74.58472
46.61535,-74.63684
46.625603,-74.688965
46.635845,-74.74115
46.64605,-74.793304
46.65624,-74.84552
46.6664,-74.897736
46.676548,-74.94998
46.686665,-75.00223
46.69676,-75.054504
46.706833,-75.10681
46.716873,-75.15912
46.7269,-75.21146
46.7369,-75.263824
46.746876,-75.31619
46.75683,-75.36859
46.766758,-75.42099
46.776665,-75.47342
46.786556,-75.52588
46.796417,-75.57834
46.80624,-75.63083
46.816067,-75.68335
46.825848,-75.73587
46.835613,-75.78839
46.845356,-75.84097
46.855072,-75.893555
46.86476,-75.94617
46.874435,-75.99878
46.88408,-76.05139
46.89371,-76.104065
46.90331,-76.15674
46.912884,-76.20944
46.922432,-76.262146
46.931957,-76.31488
46.941467,-76.367615
46.950943,-76.42038
46.960403,-76.473175
46.969833,-76.52597
46.979248,-76.5788
46.98864,-76.63165
46.997993,-76.68451
47.007328,-76.737366
47.016647,-76.79025
47.025936,-76.84317
47.0352,-76.89612
47.044445,-76.949036
47.053665,-77.002014
47.06285,-77.05499
47.07203,-77.108
47.08117,-77.16101
47.09029,-77.21405
47.099396,-77.26709
47.108467,-77.32019
47.11752,-77.37329
47.12655,-77.42639
47.135544,-77.47949
47.14453,-77.53265
47.15348,-77.585815
47.162407,-77.63898
47.171318,-77.69217
47.180202,-77.74539
47.18906,-77.798615
47.1979,-77.85187
47.206703,-77.90512
47.215496,-77.958405
47.22425,-78.01172
47.232994,-78.06503
47.241703,-78.11835
47.250393,-78.17169
47.25906,-78.22507
47.2677,-78.27844
47.276314,-78.33185
47.284904,-78.385284
47.293484,-78.43872
47.302017,-78.49216
47.310543,-78.54562
47.319042,-78.59912
47.327515,-78.65262
47.33596,-78.70615
47.34438,-78.759674
47.352776,-78.81323
47.361153,-78.86679
47.369503,-78.92038
47.37783,-78.974
47.38613,-79.02759
47.39441,-79.08124
47.402657,-79.13489
47.41089,-79.18854
47.419098,-79.24225
47.42727,-79.29593
47.435432,-79.34964
47.443558,-79.40338
47.451664,-79.45712
47.45974,-79.510895
47.467804,-79.56467
47.43144,-79.57657
47.395077,-79.58844
47.358707,-79.60031
47.322346,-79.61215
47.28598,-79.62396
47.249607,-79.6358
47.213234,-79.64758
47.176857,-79.65936
47.14048,-79.67114
47.10411,-79.68289
47.067722,-79.69464
47.031334,-79.70636
46.99496,-79.71805
46.958572,-79.72974
46.92218,-79.741394
46.885796,-79.75305
46.84941,-79.76471
46.813015,-79.77634
46.776623,-79.78793
46.74022,-79.79953
46.703827,-79.8111
46.66743,-79.82269
46.631023,-79.83423
46.594624,-79.845764
46.558224,-79.8573
46.52182,-79.868774
46.48542,-79.88028
46.44901,-79.891754
46.4126,-79.9032
46.37619,-79.91464
46.33978,-79.92609
46.303364,-79.9375
46.266956,-79.94888
46.230537,-79.960266
46.194115,-79.97162
46.157703,-79.98297
46.12128,-79.99432
46.08486,-80.005646
46.048435,-80.01697
46.012012,-80.02826
45.975586,-80.03952
45.93917,-80.05078
45.902737,-80.06204
45.86631,-80.07327
45.82988,-80.0845
45.79345,-80.0957
45.75702,-80.10687
45.72058,-80.11807
45.684147,-80.12921
45.647717,-80.14038
45.611275,-80.15149
45.574844,-80.16263
45.538406,-80.17374
45.501965,-80.184814
45.465523,-80.19589
45.429092,-80.20697
45.392643,-80.21802
45.3562,-80.229034
45.319756,-80.24005
45.283314,-80.25104
45.24686,-80.262024
45.210415,-80.27301
45.17397,-80.283966
45.137524,-80.29492
45.101074,-80.30585
45.06462,-80.31677
45.02817,-80.32767
44.991722,-80.33856
44.955265,-80.34943
44.918816,-80.36029
44.882366,-80.371155
44.845905,-80.38199
44.809444,-80.39282
44.77299,-80.403625
44.736538,-80.4144
44.70008,-80.42517
44.66362,-80.43594
44.627167,-80.44672
44.590706,-80.45743
44.554245,-80.46814
44.517784,-80.47888
44.481327,-80.48956
44.444866,-80.500244
44.4084,-80.510925
44.371933,-80.521576
44.335476,-80.53223
44.299015,-80.54285
44.262547,-80.55347
44.226086,-80.56406
44.189625,-80.574646
44.153156,-80.585205
44.116684,-80.595764
44.08022,-80.60632
44.04376,-80.61685
44.007286,-80.62738
43.970818,-80.63788
43.93435,-80.64838
43.897892,-80.658875
43.861427,-80.66934
43.82495,-80.67978
43.788483,-80.69025
43.752014,-80.70065
43.71555,-80.71106
43.67908,-80.721466
43.642612,-80.73187
43.60614,-80.74225
43.56967,-80.752594
43.533203,-80.76294
43.49673,-80.773285
43.460262,-80.7836
43.42379,-80.793915
43.38733,-80.8042
43.350857,-80.814514
43.31439,-80.82477
43.277916,-80.83502
43.241447,-80.845276
43.204975,-80.85553
43.168503,-80.86572
43.13203,-80.875946
43.09557,-80.88614
43.059097,-80.8963
43.02263,-80.906494
42.986153,-80.91666
42.94969,-80.92679
42.913223,-80.93692
42.876755,-80.94705
42.84028,-80.95715
42.803814,-80.967255
42.76734,-80.977325
42.730873,-80.9874
42.694405,-80.99744
42.65794,-81.00751
42.621475,-81.01752
42.585003,-81.02756
42.54854,-81.03754
42.512074,-81.04755
42.47561,-81.057526
42.439137,-81.067505
42.40268,-81.07745
42.36621,-81.0874
42.329754,-81.09735
42.29328,-81.10727
42.25682,-81.11716
42.220356,-81.127075
42.183895,-81.13696
42.14743,-81.14682
42.110962,-81.15668
42.074505,-81.166534
42.03805,-81.17636
42.001587,-81.18619
41.965122,-81.195984
41.92867,-81.20581
41.892204,-81.215576
41.855747,-81.22537
41.819294,-81.23514
41.78284,-81.24487
41.74638,-81.25464
41.709927,-81.26434
41.67347,-81.27405
41.63702,-81.28375
41.600563,-81.29346
41.56411,-81.30316
41.527664,-81.312805
41.4912,-81.32248
41.45475,-81.33212
41.41831,-81.341736
41.381855,-81.35138
41.34541,-81.36099
41.308956,-81.370575
41.272522,-81.38019
41.23607,-81.38974
41.199635,-81.39929
41.163177,-81.408875
41.12674,-81.418396
41.090298,-81.42792
41.053852,-81.43744
41.017414,-81.44696
40.98098,-81.45645
40.944542,-81.46594
40.9081,-81.4754
40.871666,-81.48486
40.835228,-81.49432
40.7988,-81.50375
40.76236,-81.51318
40.725937,-81.52258
40.689507,-81.53201
40.653076,-81.54138
40.616646,-81.55078
40.58021,-81.56015
40.543797,-81.56952
40.50737,-81.57886
40.470943,-81.588196
40.434525,-81.597534
40.398098,-81.60681
40.361687,-81.61615
40.32526,-81.62543
40.288845,-81.634705
